#                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pcitr_chr4:35798451-35801558   -           1036 7941at71240          -            811         0 1134.3  23.7   1   2  4.5e-155  8.5e-154  512.8  13.5    17   421   122   567   112   581 0.91 -
Pcitr_chr4:35798451-35801558   -           1036 7941at71240          -            811         0 1134.3  23.7   2   2  1.4e-189  2.6e-188  627.0   1.7   417   811   615  1027   598  1027 0.96 -
Pcitr_chr11:1600117-1601982    -            622 7941at71240          -            811  6.1e-119  397.5   0.5   5   7     4e-20   7.5e-19   66.4   0.0   702   806   354   458   348   462 0.95 -
Pcitr_chr11:1600117-1601982    -            622 7941at71240          -            811  6.1e-119  397.5   0.5   6   7   9.5e-20   1.8e-18   65.2   0.0   702   805   459   562   456   566 0.96 -
Pcitr_chr11:1600117-1601982    -            622 7941at71240          -            811  6.1e-119  397.5   0.5   7   7   2.6e-12   4.9e-11   40.6   0.2   703   791   530   621   529   622 0.92 -
Pcitr_chr9:30387177-30389327   -            717 7941at71240          -            811  2.9e-118  395.2   2.6   1   8   0.00019    0.0035   14.6   0.3   711   778    45   112    23   114 0.81 -
Pcitr_chr9:30387177-30389327   -            717 7941at71240          -            811  2.9e-118  395.2   2.6   2   8   6.9e-16   1.3e-14   52.4   0.0   703   778   107   182   105   184 0.97 -
Pcitr_chr9:30387177-30389327   -            717 7941at71240          -            811  2.9e-118  395.2   2.6   3   8   4.1e-17   7.6e-16   56.5   0.0   703   783   177   257   176   258 0.96 -
Pcitr_chr9:30387177-30389327   -            717 7941at71240          -            811  2.9e-118  395.2   2.6   4   8   1.3e-13   2.4e-12   44.9   0.0   704   783   248   327   247   327 0.96 -
Pcitr_chr9:30387177-30389327   -            717 7941at71240          -            811  2.9e-118  395.2   2.6   5   8   5.8e-17   1.1e-15   56.0   0.0   703   780   317   394   316   398 0.96 -
Pcitr_chr9:30387177-30389327   -            717 7941at71240          -            811  2.9e-118  395.2   2.6   6   8   7.2e-30   1.4e-28   98.7   0.0   646   800   397   554   394   562 0.96 -
Pcitr_chr9:30387177-30389327   -            717 7941at71240          -            811  2.9e-118  395.2   2.6   7   8   1.6e-11     3e-10   38.0   0.0   703   766   562   625   557   633 0.94 -
Pcitr_chr9:30387177-30389327   -            717 7941at71240          -            811  2.9e-118  395.2   2.6   8   8   9.9e-14   1.9e-12   45.3   0.0   704   788   633   717   626   717 0.96 -
Pcitr_chr9:30383425-30385536   -            704 7941at71240          -            811  1.6e-117  392.8   7.4   1   6   1.1e-17   2.1e-16   58.4   0.6   682   783    47   151    18   152 0.85 -
Pcitr_chr9:30383425-30385536   -            704 7941at71240          -            811  1.6e-117  392.8   7.4   2   6   1.1e-15   2.1e-14   51.7   0.0   703   777   141   215   140   216 0.97 -
Pcitr_chr9:30383425-30385536   -            704 7941at71240          -            811  1.6e-117  392.8   7.4   3   6   2.6e-17   4.9e-16   57.1   0.0   703   777   211   285   209   289 0.96 -
Pcitr_chr9:30383425-30385536   -            704 7941at71240          -            811  1.6e-117  392.8   7.4   4   6   4.9e-14   9.2e-13   46.3   0.0   706   804   284   382   281   386 0.94 -
Pcitr_chr9:30383425-30385536   -            704 7941at71240          -            811  1.6e-117  392.8   7.4   5   6     9e-26   1.7e-24   85.1   0.0   618   778   471   636   471   639 0.92 -
Pcitr_chr9:30383425-30385536   -            704 7941at71240          -            811  1.6e-117  392.8   7.4   6   6   1.3e-13   2.5e-12   44.9   0.0   705   776   633   704   630   704 0.96 -
Pcitr_chr11:1042367-1044133    -            589 7941at71240          -            811    2e-117  392.5  15.5   1   9   1.7e-11   3.2e-10   37.9   0.1   714   807     2    95     1    98 0.78 -
Pcitr_chr11:1042367-1044133    -            589 7941at71240          -            811    2e-117  392.5  15.5   2   9   5.3e-11     1e-09   36.2   0.0   703   776    96   169    91   173 0.95 -
Pcitr_chr11:1042367-1044133    -            589 7941at71240          -            811    2e-117  392.5  15.5   3   9   8.1e-12   1.5e-10   38.9   0.0   699   777   127   205   125   209 0.95 -
Pcitr_chr11:1042367-1044133    -            589 7941at71240          -            811    2e-117  392.5  15.5   4   9   3.7e-13   6.9e-12   43.4   0.1   703   776   166   239   163   244 0.94 -
Pcitr_chr11:1042367-1044133    -            589 7941at71240          -            811    2e-117  392.5  15.5   5   9   1.8e-19   3.3e-18   64.3   0.1   704   810   202   308   201   309 0.97 -
Pcitr_chr11:1042367-1044133    -            589 7941at71240          -            811    2e-117  392.5  15.5   6   9   8.2e-19   1.5e-17   62.1   0.0   704   809   237   342   236   343 0.96 -
Pcitr_chr11:1042367-1044133    -            589 7941at71240          -            811    2e-117  392.5  15.5   7   9   2.2e-13   4.1e-12   44.2   0.0   702   778   305   381   301   386 0.93 -
Pcitr_chr11:1042367-1044133    -            589 7941at71240          -            811    2e-117  392.5  15.5   8   9   3.6e-18   6.7e-17   60.0   0.1   674   790   344   463   342   464 0.93 -
Pcitr_chr11:1042367-1044133    -            589 7941at71240          -            811    2e-117  392.5  15.5   9   9   1.5e-21   2.9e-20   71.1   0.0   647   776   457   589   451   589 0.93 -
Pcitr_chr9:33036091-33034109   -            661 7941at71240          -            811  2.3e-117  392.3   4.6   1   7   2.4e-20   4.4e-19   67.2   0.4   659   783    14   141     9   142 0.92 -
Pcitr_chr9:33036091-33034109   -            661 7941at71240          -            811  2.3e-117  392.3   4.6   2   7   3.4e-17   6.4e-16   56.7   0.0   703   784   131   212   129   214 0.96 -
Pcitr_chr9:33036091-33034109   -            661 7941at71240          -            811  2.3e-117  392.3   4.6   3   7   3.4e-13   6.4e-12   43.5   0.0   714   782   212   280   208   281 0.95 -
Pcitr_chr9:33036091-33034109   -            661 7941at71240          -            811  2.3e-117  392.3   4.6   4   7   1.8e-18   3.5e-17   60.9   0.0   703   802   271   370   270   372 0.97 -
Pcitr_chr9:33036091-33034109   -            661 7941at71240          -            811  2.3e-117  392.3   4.6   5   7   7.5e-27   1.4e-25   88.7   0.0   647   801   352   509   348   510 0.94 -
Pcitr_chr9:33036091-33034109   -            661 7941at71240          -            811  2.3e-117  392.3   4.6   6   7   9.9e-20   1.9e-18   65.1   0.0   704   809   482   587   481   589 0.95 -
Pcitr_chr9:33036091-33034109   -            661 7941at71240          -            811  2.3e-117  392.3   4.6   7   7   3.5e-12   6.6e-11   40.2   0.0   703   776   586   659   582   661 0.95 -
Pcitr_chr9:30365865-30367997   -            711 7941at71240          -            811  8.7e-117  390.4   6.7   1   7   5.1e-18   9.7e-17   59.4   0.4   680   783    52   158    22   159 0.85 -
Pcitr_chr9:30365865-30367997   -            711 7941at71240          -            811  8.7e-117  390.4   6.7   2   7   2.5e-15   4.8e-14   50.5   0.0   703   778   148   223   147   224 0.96 -
Pcitr_chr9:30365865-30367997   -            711 7941at71240          -            811  8.7e-117  390.4   6.7   3   7   3.2e-16     6e-15   53.5   0.0   703   777   218   292   217   295 0.96 -
Pcitr_chr9:30365865-30367997   -            711 7941at71240          -            811  8.7e-117  390.4   6.7   4   7   9.5e-16   1.8e-14   51.9   0.0   705   804   290   389   288   393 0.95 -
Pcitr_chr9:30365865-30367997   -            711 7941at71240          -            811  8.7e-117  390.4   6.7   5   7   3.2e-21   5.9e-20   70.1   0.0   677   799   364   489   361   495 0.93 -
Pcitr_chr9:30365865-30367997   -            711 7941at71240          -            811  8.7e-117  390.4   6.7   6   7   1.7e-25   3.2e-24   84.2   0.0   616   778   476   643   476   646 0.92 -
Pcitr_chr9:30365865-30367997   -            711 7941at71240          -            811  8.7e-117  390.4   6.7   7   7   1.6e-13     3e-12   44.6   0.0   705   776   640   711   638   711 0.97 -
Pcitr_chr9:28658535-28660604   -            690 7941at71240          -            811    4e-116  388.2   3.4   1   8     3e-05   0.00057   17.2   0.0   277   361     2    87     1    90 0.93 -
Pcitr_chr9:28658535-28660604   -            690 7941at71240          -            811    4e-116  388.2   3.4   2   8   2.3e-23   4.3e-22   77.1   0.1   687   800    62   180    60   186 0.89 -
Pcitr_chr9:28658535-28660604   -            690 7941at71240          -            811    4e-116  388.2   3.4   3   8   3.8e-06   7.2e-05   20.2   0.0   704   749   154   199   153   205 0.93 -
Pcitr_chr9:28658535-28660604   -            690 7941at71240          -            811    4e-116  388.2   3.4   4   8   5.9e-22   1.1e-20   72.5   0.1   703   806   215   318   209   322 0.95 -
Pcitr_chr9:28658535-28660604   -            690 7941at71240          -            811    4e-116  388.2   3.4   5   8     8e-16   1.5e-14   52.2   0.0   703   777   320   394   316   396 0.95 -
Pcitr_chr9:28658535-28660604   -            690 7941at71240          -            811    4e-116  388.2   3.4   6   8   6.5e-16   1.2e-14   52.5   0.0   704   777   391   464   389   467 0.96 -
Pcitr_chr9:28658535-28660604   -            690 7941at71240          -            811    4e-116  388.2   3.4   7   8   1.1e-24   2.1e-23   81.5   0.1   662   800   451   592   451   601 0.94 -
Pcitr_chr9:28658535-28660604   -            690 7941at71240          -            811    4e-116  388.2   3.4   8   8   1.9e-13   3.6e-12   44.3   0.0   703   791   600   688   594   690 0.97 -
Pcitr_chr9:30723258-30721750   -            503 7941at71240          -            811  5.7e-116  387.7  23.1   1   7   3.5e-05   0.00067   17.0   0.2   713   777     1    65     1    67 0.80 -
Pcitr_chr9:30723258-30721750   -            503 7941at71240          -            811  5.7e-116  387.7  23.1   2   7   4.3e-19   8.1e-18   63.0   0.2   703   798    61   157    60   164 0.91 -
Pcitr_chr9:30723258-30721750   -            503 7941at71240          -            811  5.7e-116  387.7  23.1   3   7   2.7e-22   5.1e-21   73.6   0.1   701   779   165   243   160   244 0.96 -
Pcitr_chr9:30723258-30721750   -            503 7941at71240          -            811  5.7e-116  387.7  23.1   4   7   1.8e-24   3.4e-23   80.8   0.3   703   804   202   303   202   308 0.97 -
Pcitr_chr9:30723258-30721750   -            503 7941at71240          -            811  5.7e-116  387.7  23.1   5   7   4.9e-23   9.3e-22   76.1   0.2   703   802   237   336   237   339 0.97 -
Pcitr_chr9:30723258-30721750   -            503 7941at71240          -            811  5.7e-116  387.7  23.1   6   7   2.6e-25     5e-24   83.6   0.1   654   789   325   463   324   464 0.95 -
Pcitr_chr9:30723258-30721750   -            503 7941at71240          -            811  5.7e-116  387.7  23.1   7   7   7.3e-16   1.4e-14   52.3   0.0   701   793   410   502   407   503 0.96 -
Pcitr_chr3:25685256-25683091   -            722 7941at71240          -            811  6.2e-116  387.5   2.7   1   8   1.7e-10   3.2e-09   34.6   0.1   698   783    43   128    35   128 0.92 -
Pcitr_chr3:25685256-25683091   -            722 7941at71240          -            811  6.2e-116  387.5   2.7   2   8   4.3e-13   8.1e-12   43.2   0.0   703   778   118   193   117   196 0.96 -
Pcitr_chr3:25685256-25683091   -            722 7941at71240          -            811  6.2e-116  387.5   2.7   3   8   3.9e-21   7.3e-20   69.8   0.0   703   808   188   293   187   295 0.96 -
Pcitr_chr3:25685256-25683091   -            722 7941at71240          -            811  6.2e-116  387.5   2.7   4   8   1.5e-11   2.7e-10   38.1   0.0   705   783   260   338   258   338 0.95 -
Pcitr_chr3:25685256-25683091   -            722 7941at71240          -            811  6.2e-116  387.5   2.7   5   8   1.9e-24   3.5e-23   80.7   0.0   655   787   277   412   276   413 0.94 -
Pcitr_chr3:25685256-25683091   -            722 7941at71240          -            811  6.2e-116  387.5   2.7   6   8   2.1e-27     4e-26   90.5   0.0   616   778   411   576   409   578 0.96 -
Pcitr_chr3:25685256-25683091   -            722 7941at71240          -            811  6.2e-116  387.5   2.7   7   8   4.9e-12   9.2e-11   39.7   0.0   704   776   572   644   570   647 0.89 -
Pcitr_chr3:25685256-25683091   -            722 7941at71240          -            811  6.2e-116  387.5   2.7   8   8   4.4e-12   8.2e-11   39.8   0.0   704   784   642   722   638   722 0.96 -
Pcitr_chr2:15718091-15715995   -            699 7941at71240          -            811  7.7e-116  387.2   2.9   1   7     8e-23   1.5e-21   75.3   0.1   666   804    21   162     5   168 0.90 -
Pcitr_chr2:15718091-15715995   -            699 7941at71240          -            811  7.7e-116  387.2   2.9   2   7   1.7e-25   3.2e-24   84.2   0.0   650   789   110   252   110   253 0.96 -
Pcitr_chr2:15718091-15715995   -            699 7941at71240          -            811  7.7e-116  387.2   2.9   3   7   1.2e-23   2.3e-22   78.0   0.0   650   777   250   380   247   384 0.95 -
Pcitr_chr2:15718091-15715995   -            699 7941at71240          -            811  7.7e-116  387.2   2.9   4   7   1.9e-17   3.5e-16   57.6   0.0   705   808   378   481   378   483 0.92 -
Pcitr_chr2:15718091-15715995   -            699 7941at71240          -            811  7.7e-116  387.2   2.9   5   7   1.8e-12   3.4e-11   41.1   0.0   703   783   481   561   477   563 0.94 -
Pcitr_chr2:15718091-15715995   -            699 7941at71240          -            811  7.7e-116  387.2   2.9   6   7   2.2e-13   4.2e-12   44.1   0.0   703   776   551   624   550   628 0.96 -
Pcitr_chr2:15718091-15715995   -            699 7941at71240          -            811  7.7e-116  387.2   2.9   7   7   1.1e-12     2e-11   41.9   0.0   704   780   622   698   619   699 0.96 -
Pcitr_chr5:22395382-22398306   -            975 7941at71240          -            811  3.9e-114  381.6  16.6   1   6   2.3e-34   4.3e-33  113.5   0.4   439   791   111   481    91   484 0.84 -
Pcitr_chr5:22395382-22398306   -            975 7941at71240          -            811  3.9e-114  381.6  16.6   2   6   1.8e-09   3.3e-08   31.2   0.1   700   781   425   506   422   507 0.90 -
Pcitr_chr5:22395382-22398306   -            975 7941at71240          -            811  3.9e-114  381.6  16.6   3   6   5.2e-31   9.8e-30  102.4   0.2   621   779   446   609   446   622 0.90 -
Pcitr_chr5:22395382-22398306   -            975 7941at71240          -            811  3.9e-114  381.6  16.6   4   6     3e-24   5.6e-23   80.1   0.0   680   806   628   757   622   760 0.93 -
Pcitr_chr5:22395382-22398306   -            975 7941at71240          -            811  3.9e-114  381.6  16.6   5   6     8e-25   1.5e-23   82.0   0.1   679   798   732   854   729   861 0.92 -
Pcitr_chr5:22395382-22398306   -            975 7941at71240          -            811  3.9e-114  381.6  16.6   6   6   4.1e-07   7.8e-06   23.4   0.1   218   322   859   970   856   975 0.69 -
Pcitr_chr11:1047123-1048982    -            620 7941at71240          -            811  3.2e-113  378.6   0.2   1   8   2.3e-17   4.3e-16   57.3   0.0   698   799    20   121     5   122 0.91 -
Pcitr_chr11:1047123-1048982    -            620 7941at71240          -            811  3.2e-113  378.6   0.2   2   8   6.5e-14   1.2e-12   45.9   0.0   703   783    95   175    94   175 0.96 -
Pcitr_chr11:1047123-1048982    -            620 7941at71240          -            811  3.2e-113  378.6   0.2   3   8   4.2e-18   7.9e-17   59.7   0.0   703   808   165   270   164   272 0.96 -
Pcitr_chr11:1047123-1048982    -            620 7941at71240          -            811  3.2e-113  378.6   0.2   4   8   3.2e-17     6e-16   56.8   0.0   703   800   270   367   268   369 0.97 -
Pcitr_chr11:1047123-1048982    -            620 7941at71240          -            811  3.2e-113  378.6   0.2   5   8   2.2e-18   4.1e-17   60.7   0.0   702   804   339   441   335   446 0.94 -
Pcitr_chr11:1047123-1048982    -            620 7941at71240          -            811  3.2e-113  378.6   0.2   6   8   4.2e-18     8e-17   59.7   0.0   701   803   373   475   368   478 0.95 -
Pcitr_chr11:1047123-1048982    -            620 7941at71240          -            811  3.2e-113  378.6   0.2   7   8   2.2e-18   4.2e-17   60.7   0.0   703   805   445   547   437   552 0.94 -
Pcitr_chr11:1047123-1048982    -            620 7941at71240          -            811  3.2e-113  378.6   0.2   8   8     1e-06   1.9e-05   22.1   0.6   703   766   550   616   544   619 0.83 -
Pcitr_Contig27:1075090-1077102 -            671 7941at71240          -            811  5.1e-113  377.9   3.9   1   7   1.1e-15   2.1e-14   51.7   0.0   659   808    14   131     1   132 0.56 -
Pcitr_Contig27:1075090-1077102 -            671 7941at71240          -            811  5.1e-113  377.9   3.9   2   7   9.3e-30   1.7e-28   98.3   0.0   616   777   109   275   107   279 0.94 -
Pcitr_Contig27:1075090-1077102 -            671 7941at71240          -            811  5.1e-113  377.9   3.9   3   7   7.7e-15   1.4e-13   49.0   0.0   703   776   271   344   270   346 0.97 -
