#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_9:5654072-5650965    -           1036 7941at71240          -            811         0 1129.4  24.5   1   2  4.4e-156  9.7e-155  515.9  14.0    17   421   122   567   112   581 0.91 -
scaffold_9:5654072-5650965    -           1036 7941at71240          -            811         0 1129.4  24.5   2   2    3e-187  6.6e-186  619.0   1.9   417   811   615  1027   598  1027 0.96 -
scaffold_10:719395-721338     -            648 7941at71240          -            811  8.7e-124  413.5   0.0   2   8   2.2e-14   4.9e-13   47.2   0.0   704   785   114   195   113   196 0.96 -
scaffold_10:719395-721338     -            648 7941at71240          -            811  8.7e-124  413.5   0.0   3   8   3.8e-18   8.5e-17   59.6   0.0   703   808   183   288   182   290 0.96 -
scaffold_10:719395-721338     -            648 7941at71240          -            811  8.7e-124  413.5   0.0   4   8   1.7e-17   3.8e-16   57.5   0.0   703   801   288   386   284   393 0.96 -
scaffold_10:719395-721338     -            648 7941at71240          -            811  8.7e-124  413.5   0.0   5   8   1.8e-17     4e-16   57.4   0.0   703   800   323   420   321   422 0.97 -
scaffold_10:719395-721338     -            648 7941at71240          -            811  8.7e-124  413.5   0.0   6   8   1.8e-18     4e-17   60.7   0.0   702   804   392   494   387   499 0.94 -
scaffold_10:719395-721338     -            648 7941at71240          -            811  8.7e-124  413.5   0.0   7   8   5.2e-18   1.2e-16   59.2   0.0   702   802   427   527   423   529 0.96 -
scaffold_10:719395-721338     -            648 7941at71240          -            811  8.7e-124  413.5   0.0   8   8   2.4e-18   5.3e-17   60.3   0.0   703   805   498   600   494   605 0.95 -
scaffold_4:21533901-21531736  -            722 7941at71240          -            811    9e-123  410.1   2.8   1   8   5.7e-16   1.3e-14   52.4   0.1   698   808    43   153    35   155 0.94 -
scaffold_4:21533901-21531736  -            722 7941at71240          -            811    9e-123  410.1   2.8   2   8   8.1e-18   1.8e-16   58.5   0.0   703   800   118   215   117   215 0.98 -
scaffold_4:21533901-21531736  -            722 7941at71240          -            811    9e-123  410.1   2.8   3   8   4.8e-21   1.1e-19   69.2   0.0   703   806   188   291   187   294 0.97 -
scaffold_4:21533901-21531736  -            722 7941at71240          -            811    9e-123  410.1   2.8   4   8   7.7e-12   1.7e-10   38.8   0.0   704   779   259   334   257   336 0.95 -
scaffold_4:21533901-21531736  -            722 7941at71240          -            811    9e-123  410.1   2.8   5   8   5.1e-21   1.1e-19   69.1   0.0   672   787   294   412   292   413 0.93 -
scaffold_4:21533901-21531736  -            722 7941at71240          -            811    9e-123  410.1   2.8   6   8   1.6e-27   3.6e-26   90.6   0.0   616   778   411   576   409   579 0.96 -
scaffold_4:21533901-21531736  -            722 7941at71240          -            811    9e-123  410.1   2.8   7   8   2.4e-12   5.3e-11   40.5   0.0   704   778   572   646   570   650 0.91 -
scaffold_4:21533901-21531736  -            722 7941at71240          -            811    9e-123  410.1   2.8   8   8   3.7e-12   8.2e-11   39.8   0.0   704   784   642   722   638   722 0.96 -
scaffold_10:12021764-12019467 -            766 7941at71240          -            811  2.9e-120  401.9   1.6   1   6   4.3e-17   9.5e-16   56.2   0.0   698   804    15   121     1   126 0.87 -
scaffold_10:12021764-12019467 -            766 7941at71240          -            811  2.9e-120  401.9   1.6   2   6   3.4e-17   7.4e-16   56.5   0.0   704   804   161   261   160   264 0.97 -
scaffold_10:12021764-12019467 -            766 7941at71240          -            811  2.9e-120  401.9   1.6   3   6   2.2e-28   4.9e-27   93.5   0.0   618   784   210   381   210   383 0.92 -
scaffold_10:12021764-12019467 -            766 7941at71240          -            811  2.9e-120  401.9   1.6   4   6     4e-12   8.9e-11   39.7   0.0   704   777   371   444   370   448 0.95 -
scaffold_10:12021764-12019467 -            766 7941at71240          -            811  2.9e-120  401.9   1.6   5   6   3.3e-28   7.3e-27   92.9   0.0   625   803   427   610   427   611 0.95 -
scaffold_10:12021764-12019467 -            766 7941at71240          -            811  2.9e-120  401.9   1.6   6   6   4.7e-26     1e-24   85.8   0.0   616   783   593   765   590   766 0.93 -
scaffold_7:4207639-4205489    -            717 7941at71240          -            811  4.8e-118  394.5   2.2   1   8     9e-05     0.002   15.4   0.3   711   779    45   113    23   117 0.82 -
scaffold_7:4207639-4205489    -            717 7941at71240          -            811  4.8e-118  394.5   2.2   2   8   5.9e-16   1.3e-14   52.4   0.0   703   778   107   182   105   184 0.97 -
scaffold_7:4207639-4205489    -            717 7941at71240          -            811  4.8e-118  394.5   2.2   3   8   4.5e-17   9.9e-16   56.1   0.0   703   783   177   257   176   258 0.96 -
scaffold_7:4207639-4205489    -            717 7941at71240          -            811  4.8e-118  394.5   2.2   4   8   3.6e-13   7.9e-12   43.2   0.0   704   776   248   320   247   323 0.97 -
scaffold_7:4207639-4205489    -            717 7941at71240          -            811  4.8e-118  394.5   2.2   5   8   5.2e-17   1.1e-15   55.9   0.0   703   780   317   394   316   397 0.96 -
scaffold_7:4207639-4205489    -            717 7941at71240          -            811  4.8e-118  394.5   2.2   6   8   6.1e-30   1.4e-28   98.7   0.0   646   800   397   554   394   562 0.96 -
scaffold_7:4207639-4205489    -            717 7941at71240          -            811  4.8e-118  394.5   2.2   7   8   2.3e-11   5.2e-10   37.2   0.0   703   766   562   625   557   632 0.94 -
scaffold_7:4207639-4205489    -            717 7941at71240          -            811  4.8e-118  394.5   2.2   8   8   8.4e-14   1.9e-12   45.3   0.0   704   788   633   717   626   717 0.96 -
scaffold_10:714695-716461     -            589 7941at71240          -            811    2e-117  392.5  15.5   1   9   1.4e-11   3.2e-10   37.9   0.1   714   807     2    95     1    98 0.78 -
scaffold_10:714695-716461     -            589 7941at71240          -            811    2e-117  392.5  15.5   2   9   4.5e-11     1e-09   36.2   0.0   703   776    96   169    91   173 0.95 -
scaffold_10:714695-716461     -            589 7941at71240          -            811    2e-117  392.5  15.5   3   9   6.9e-12   1.5e-10   38.9   0.0   699   777   127   205   125   209 0.95 -
scaffold_10:714695-716461     -            589 7941at71240          -            811    2e-117  392.5  15.5   4   9   3.1e-13   6.9e-12   43.4   0.1   703   776   166   239   163   244 0.94 -
scaffold_10:714695-716461     -            589 7941at71240          -            811    2e-117  392.5  15.5   5   9   1.5e-19   3.3e-18   64.3   0.1   704   810   202   308   201   309 0.97 -
scaffold_10:714695-716461     -            589 7941at71240          -            811    2e-117  392.5  15.5   6   9   6.9e-19   1.5e-17   62.1   0.0   704   809   237   342   236   343 0.96 -
scaffold_10:714695-716461     -            589 7941at71240          -            811    2e-117  392.5  15.5   7   9   1.8e-13   4.1e-12   44.2   0.0   702   778   305   381   301   386 0.93 -
scaffold_10:714695-716461     -            589 7941at71240          -            811    2e-117  392.5  15.5   8   9     3e-18   6.7e-17   60.0   0.1   674   790   344   463   342   464 0.93 -
scaffold_10:714695-716461     -            589 7941at71240          -            811    2e-117  392.5  15.5   9   9   1.3e-21   2.8e-20   71.1   0.0   647   776   457   589   451   589 0.93 -
scaffold_7:3593331-3589277    -            630 7941at71240          -            811  3.1e-116  388.5  10.0   1   8   3.6e-18   8.1e-17   59.7   0.1   713   804     1    92     1    99 0.96 -
scaffold_7:3593331-3589277    -            630 7941at71240          -            811  3.1e-116  388.5  10.0   2   8    0.0018      0.04   11.1   0.0   116   173   110   167    99   170 0.65 -
scaffold_7:3593331-3589277    -            630 7941at71240          -            811  3.1e-116  388.5  10.0   3   8   9.8e-14   2.2e-12   45.1   0.1   695   778   153   240   147   241 0.83 -
scaffold_7:3593331-3589277    -            630 7941at71240          -            811  3.1e-116  388.5  10.0   4   8   1.9e-22   4.2e-21   73.9   0.0   702   779   234   311   233   312 0.97 -
scaffold_7:3593331-3589277    -            630 7941at71240          -            811  3.1e-116  388.5  10.0   5   8   5.5e-14   1.2e-12   45.9   0.0   702   777   304   380   303   381 0.95 -
scaffold_7:3593331-3589277    -            630 7941at71240          -            811  3.1e-116  388.5  10.0   6   8   2.6e-20   5.8e-19   66.8   0.1   702   779   375   452   374   454 0.96 -
scaffold_7:3593331-3589277    -            630 7941at71240          -            811  3.1e-116  388.5  10.0   7   8   6.9e-21   1.5e-19   68.7   0.0   701   802   444   545   441   550 0.96 -
scaffold_7:3593331-3589277    -            630 7941at71240          -            811  3.1e-116  388.5  10.0   8   8   8.4e-14   1.9e-12   45.3   0.0   703   777   551   625   547   628 0.95 -
scaffold_7:5673799-5671730    -            690 7941at71240          -            811    4e-116  388.2   3.4   1   8   2.6e-05   0.00057   17.2   0.0   277   361     2    87     1    90 0.93 -
scaffold_7:5673799-5671730    -            690 7941at71240          -            811    4e-116  388.2   3.4   2   8   1.9e-23   4.3e-22   77.1   0.1   687   800    62   180    60   186 0.89 -
scaffold_7:5673799-5671730    -            690 7941at71240          -            811    4e-116  388.2   3.4   3   8   3.2e-06   7.2e-05   20.2   0.0   704   749   154   199   153   205 0.93 -
scaffold_7:5673799-5671730    -            690 7941at71240          -            811    4e-116  388.2   3.4   4   8     5e-22   1.1e-20   72.5   0.1   703   806   215   318   209   322 0.95 -
scaffold_7:5673799-5671730    -            690 7941at71240          -            811    4e-116  388.2   3.4   5   8   6.8e-16   1.5e-14   52.2   0.0   703   777   320   394   316   396 0.95 -
scaffold_7:5673799-5671730    -            690 7941at71240          -            811    4e-116  388.2   3.4   6   8   5.5e-16   1.2e-14   52.5   0.0   704   777   391   464   389   467 0.96 -
scaffold_7:5673799-5671730    -            690 7941at71240          -            811    4e-116  388.2   3.4   7   8   9.4e-25   2.1e-23   81.5   0.1   662   800   451   592   451   601 0.94 -
scaffold_7:5673799-5671730    -            690 7941at71240          -            811    4e-116  388.2   3.4   8   8   1.6e-13   3.6e-12   44.3   0.0   703   791   600   688   594   690 0.97 -
scaffold_10:1180612-1182498   -            629 7941at71240          -            811  5.8e-116  387.6   0.3   1   8     0.052       1.1    6.3   0.0   278   336     3    62     1    67 0.89 -
scaffold_10:1180612-1182498   -            629 7941at71240          -            811  5.8e-116  387.6   0.3   2   8   1.7e-15   3.7e-14   50.9   0.0   698   804    42   148    39   153 0.92 -
scaffold_10:1180612-1182498   -            629 7941at71240          -            811  5.8e-116  387.6   0.3   3   8   2.3e-18   5.2e-17   60.3   0.0   703   799   117   213   114   213 0.97 -
scaffold_10:1180612-1182498   -            629 7941at71240          -            811  5.8e-116  387.6   0.3   4   8   6.2e-19   1.4e-17   62.2   0.0   703   809   152   258   144   259 0.95 -
scaffold_10:1180612-1182498   -            629 7941at71240          -            811  5.8e-116  387.6   0.3   5   8   1.4e-27   3.2e-26   90.8   0.0   648   804   199   358   198   364 0.94 -
scaffold_10:1180612-1182498   -            629 7941at71240          -            811  5.8e-116  387.6   0.3   6   8   4.6e-20     1e-18   66.0   0.0   702   804   361   463   355   468 0.96 -
scaffold_10:1180612-1182498   -            629 7941at71240          -            811  5.8e-116  387.6   0.3   7   8   2.6e-16   5.8e-15   53.6   0.0   702   780   466   544   462   545 0.96 -
scaffold_10:1180612-1182498   -            629 7941at71240          -            811  5.8e-116  387.6   0.3   8   8   7.2e-13   1.6e-11   42.2   0.4   703   791   537   628   535   629 0.92 -
scaffold_7:4211412-4209280    -            711 7941at71240          -            811  7.6e-116  387.2   6.8   1   7   5.7e-18   1.3e-16   59.1   0.5   674   783    46   158     1   160 0.83 -
scaffold_7:4211412-4209280    -            711 7941at71240          -            811  7.6e-116  387.2   6.8   2   7   7.4e-16   1.6e-14   52.1   0.0   703   778   148   223   146   224 0.96 -
scaffold_7:4211412-4209280    -            711 7941at71240          -            811  7.6e-116  387.2   6.8   3   7   8.4e-17   1.9e-15   55.2   0.0   703   777   218   292   217   296 0.96 -
scaffold_7:4211412-4209280    -            711 7941at71240          -            811  7.6e-116  387.2   6.8   4   7   4.1e-31   9.2e-30  102.5   0.0   616   800   301   490   298   496 0.93 -
scaffold_7:4211412-4209280    -            711 7941at71240          -            811  7.6e-116  387.2   6.8   5   7   7.4e-16   1.6e-14   52.1   0.0   702   783   497   578   492   578 0.96 -
scaffold_7:4211412-4209280    -            711 7941at71240          -            811  7.6e-116  387.2   6.8   6   7   2.3e-13   5.1e-12   43.8   0.0   674   777   536   642   536   646 0.84 -
scaffold_7:4211412-4209280    -            711 7941at71240          -            811  7.6e-116  387.2   6.8   7   7   8.4e-14   1.9e-12   45.3   0.0   704   776   639   711   636   711 0.96 -
scaffold_3:26431454-26433550  -            699 7941at71240          -            811  7.6e-116  387.2   2.9   1   7   6.8e-23   1.5e-21   75.3   0.1   666   804    21   162     5   168 0.90 -
scaffold_3:26431454-26433550  -            699 7941at71240          -            811  7.6e-116  387.2   2.9   2   7   1.4e-25   3.1e-24   84.2   0.0   650   789   110   252   110   253 0.96 -
scaffold_3:26431454-26433550  -            699 7941at71240          -            811  7.6e-116  387.2   2.9   3   7     1e-23   2.3e-22   78.0   0.0   650   777   250   380   247   384 0.95 -
scaffold_3:26431454-26433550  -            699 7941at71240          -            811  7.6e-116  387.2   2.9   4   7   1.6e-17   3.5e-16   57.6   0.0   705   808   378   481   378   483 0.92 -
scaffold_3:26431454-26433550  -            699 7941at71240          -            811  7.6e-116  387.2   2.9   5   7   1.5e-12   3.4e-11   41.1   0.0   703   783   481   561   477   563 0.94 -
scaffold_3:26431454-26433550  -            699 7941at71240          -            811  7.6e-116  387.2   2.9   6   7   1.9e-13   4.2e-12   44.1   0.0   703   776   551   624   550   628 0.96 -
scaffold_3:26431454-26433550  -            699 7941at71240          -            811  7.6e-116  387.2   2.9   7   7   8.9e-13     2e-11   41.9   0.0   704   780   622   698   619   699 0.96 -
scaffold_7:4100169-4098661    -            503 7941at71240          -            811  1.5e-115  386.3  19.9   1   7   8.5e-09   1.9e-07   28.7   0.3   713   798     1    86     1    89 0.95 -
scaffold_7:4100169-4098661    -            503 7941at71240          -            811  1.5e-115  386.3  19.9   2   7   3.9e-19   8.6e-18   62.9   0.1   703   803    61   162    60   168 0.89 -
scaffold_7:4100169-4098661    -            503 7941at71240          -            811  1.5e-115  386.3  19.9   3   7   5.1e-19   1.1e-17   62.5   0.0   702   776   131   205   130   205 0.97 -
scaffold_7:4100169-4098661    -            503 7941at71240          -            811  1.5e-115  386.3  19.9   4   7   3.3e-22   7.3e-21   73.1   0.1   701   778   165   242   161   243 0.96 -
scaffold_7:4100169-4098661    -            503 7941at71240          -            811  1.5e-115  386.3  19.9   5   7   2.6e-23   5.8e-22   76.7   0.2   703   802   237   336   235   339 0.97 -
scaffold_7:4100169-4098661    -            503 7941at71240          -            811  1.5e-115  386.3  19.9   6   7   4.4e-26   9.7e-25   85.9   0.1   650   789   321   463   320   464 0.95 -
